Suburb,State,Postcode,Longitude ,Latitude 
CLOTHIERS CREEK,NSW,2484,153.31648,-28.38059
COMMISSIONERS CREEK,NSW,2484,153.31648,-28.38059
CONDONG,NSW,2484,153.31648,-28.38059
CRYSTAL CREEK,NSW,2484,153.31648,-28.38059
CUDGERA CREEK,NSW,2484,153.31648,-28.38059
DOON DOON,NSW,2484,153.31648,-28.38059
DULGUIGAN,NSW,2484,153.31648,-28.38059
DUM DUM,NSW,2484,153.31648,-28.38059
DUNBIBLE,NSW,2484,153.31648,-28.38059
DUNGAY,NSW,2484,153.31648,-28.38059
EUNGELLA,NSW,2484,153.31648,-28.38059
EVIRON,NSW,2484,153.31648,-28.38059
FARRANTS HILL,NSW,2484,153.31648,-28.38059
FERNVALE,NSW,2484,153.31648,-28.38059
HOPKINS CREEK,NSW,2484,153.31648,-28.38059
KIELVALE,NSW,2484,153.31648,-28.38059
KUNGHUR,NSW,2484,153.31648,-28.38059
KUNGHUR CREEK,NSW,2484,153.31648,-28.38059
KYNNUMBOON,NSW,2484,153.31648,-28.38059
LIMPINWOOD,NSW,2484,153.31648,-28.38059
MEBBIN,NSW,2484,153.31648,-28.38059
MIDGINBIL,NSW,2484,153.31648,-28.38059
MOUNT BURRELL,NSW,2484,153.31648,-28.38059
MOUNT WARNING,NSW,2484,153.31648,-28.38059
MURWILLUMBAH,NSW,2484,153.31648,-28.38059
MURWILLUMBAH DC,NSW,2484,153.383,-28.3323
MURWILLUMBAH SOUTH,NSW,2484,153.31648,-28.38059
NOBBYS CREEK,NSW,2484,153.31648,-28.38059
NORTH ARM,NSW,2484,153.31648,-28.38059
NUMINBAH,NSW,2484,153.31648,-28.38059
NUNDERI,NSW,2484,153.31648,-28.38059
PALMVALE,NSW,2484,153.31648,-28.38059
PUMPENBIL,NSW,2484,153.31648,-28.38059
RESERVE CREEK,NSW,2484,153.31648,-28.38059
ROUND MOUNTAIN,NSW,2484,153.31648,-28.38059
ROWLANDS CREEK,NSW,2484,153.31648,-28.38059
SMITHS CREEK,NSW,2484,153.31648,-28.38059
SOUTH MURWILLUMBAH,NSW,2484,153.4165936,-28.33713735
STOKERS SIDING,NSW,2484,153.31648,-28.38059
TERRAGON,NSW,2484,153.31648,-28.38059
TOMEWIN,NSW,2484,153.31648,-28.38059
TYALGUM,NSW,2484,153.31648,-28.38059
TYALGUM CREEK,NSW,2484,153.31648,-28.38059
TYGALGAH,NSW,2484,153.31648,-28.38059
UKI,NSW,2484,153.31648,-28.38059
UPPER CRYSTAL CREEK,NSW,2484,153.31648,-28.38059
URLIUP,NSW,2484,153.31648,-28.38059
WARDROP VALLEY,NSW,2484,153.31648,-28.38059
ZARA,NSW,2484,153.31648,-28.38059
TWEED HEADS,NSW,2485,153.526816,-28.184241
TWEED HEADS WEST,NSW,2485,153.526816,-28.184241
BANORA POINT,NSW,2486,153.479217,-28.215215
BILAMBIL,NSW,2486,153.479217,-28.215215
BILAMBIL HEIGHTS,NSW,2486,153.479217,-28.215215
BUNGALORA,NSW,2486,153.479217,-28.215215
CAROOL,NSW,2486,153.479217,-28.215215
COBAKI,NSW,2486,153.479217,-28.215215
COBAKI LAKES,NSW,2486,153.479217,-28.215215
DUROBY,NSW,2486,153.479217,-28.215215
GLENGARRIE,NSW,2486,153.479217,-28.215215
PIGGABEEN,NSW,2486,153.479217,-28.215215
TERRANORA,NSW,2486,153.479217,-28.215215
TWEED HEADS SOUTH,NSW,2486,153.479217,-28.215215
TWEED HEADS SOUTH DC,NSW,2486,153.545,-28.2
UPPER DUROBY,NSW,2486,153.479217,-28.215215
CASUARINA,NSW,2487,153.548588,-28.27973
CHINDERAH,NSW,2487,153.548588,-28.27973
CUDGEN,NSW,2487,153.548588,-28.27973
DURANBAH,NSW,2487,153.548588,-28.27973
FINGAL HEAD,NSW,2487,153.548588,-28.27973
KINGS FOREST,NSW,2487,153.5490066,-28.2993722
KINGSCLIFF,NSW,2487,153.548588,-28.27973
STOTTS CREEK,NSW,2487,153.548588,-28.27973
BOGANGAR,NSW,2488,153.560693,-28.34099
CABARITA BEACH,NSW,2488,153.560693,-28.34099
TANGLEWOOD,NSW,2488,153.560693,-28.34099
HASTINGS POINT,NSW,2489,153.541853,-28.392183
POTTSVILLE,NSW,2489,153.541853,-28.392183
POTTSVILLE BEACH,NSW,2489,153.56855,-28.379066
NORTH TUMBULGUM,NSW,2490,153.472644,-28.271718
TUMBULGUM,NSW,2490,153.472644,-28.271718
CONISTON,NSW,2500,150.874294,-34.423171
GWYNNEVILLE,NSW,2500,150.874294,-34.423171
KEIRAVILLE,NSW,2500,150.874294,-34.423171
MANGERTON,NSW,2500,150.874294,-34.423171
MOUNT KEIRA,NSW,2500,150.874294,-34.423171
MOUNT SAINT THOMAS,NSW,2500,150.874294,-34.423171
NORTH WOLLONGONG,NSW,2500,150.895558,-34.40681672
SPRING HILL,NSW,2500,150.8696525,-34.45271156
WEST WOLLONGONG,NSW,2500,150.8673013,-34.4239844
WOLLONGONG,NSW,2500,150.874294,-34.423171
WOLLONGONG DC,NSW,2500,150.874294,-34.423171
WOLLONGONG NORTH,NSW,2500,150.874294,-34.423171
WOLLONGONG WEST,NSW,2500,150.874294,-34.423171
CRINGILA,NSW,2502,150.873081,-34.494723
LAKE HEIGHTS,NSW,2502,150.873081,-34.494723
PRIMBEE,NSW,2502,150.873081,-34.494723
WARRAWONG,NSW,2502,150.873081,-34.494723
KEMBLAWARRA,NSW,2505,150.943899,-34.466406
PORT KEMBLA,NSW,2505,150.943899,-34.466406
BERKELEY,NSW,2506,150.840792,-34.48494
COALCLIFF,NSW,2508,150.969679,-34.230944
DARKES FOREST,NSW,2508,150.969679,-34.230944
HELENSBURGH,NSW,2508,150.969679,-34.230944
LILYVALE,NSW,2508,150.969679,-34.230944
MADDENS PLAINS,NSW,2508,150.969679,-34.230944
OTFORD,NSW,2508,150.969679,-34.230944
STANWELL PARK,NSW,2508,150.969679,-34.230944
STANWELL TOPS,NSW,2508,150.969679,-34.230944
WORONORA DAM,NSW,2508,150.9354342,-34.16316178
AUSTINMER,NSW,2515,150.9299,-34.300293
CLIFTON,NSW,2515,150.9299,-34.300293
COLEDALE,NSW,2515,150.9299,-34.300293
SCARBOROUGH,NSW,2515,150.9299,-34.300293
THIRROUL,NSW,2515,150.9299,-34.300293
WOMBARRA,NSW,2515,150.9299,-34.300293
BULLI,NSW,2516,150.904835,-34.332109
BULLI TOPS,NSW,2516,150.904835,-34.332109
RUSSELL VALE,NSW,2517,150.891169,-34.349362
WOONONA,NSW,2517,150.891169,-34.349362
WOONONA EAST,NSW,2517,150.891169,-34.349362
